"G","G","G","G",
"G","D","D#","D#/G",
"G","G","G","G",
"G","G","E","F",
"G","G","G","G",
"G","G","Am","Bm",
"C","Em7","Am7","G",
"C","Em7","C","C",
"G","C","Em","D",
"G","C","Em","D",
"C","G","Am","G",
"C","Cm7","G","G",
"C","Em","Am","G",
"C","Em","Am7","D7",
"G","C","Em","D",
"G","C","Em","D",
"C","G","Am","G",
"C","Cm7","G","G",
"G","G","G","G",
"Cm","Cm/D","G","G",
